gutenberg_id,title,line,word,speaker
1508,The Taming of the Shrew,1,THE,THE
1508,The Taming of the Shrew,1,TAMING,TAMING
1508,The Taming of the Shrew,1,OF,OF
1508,The Taming of the Shrew,1,THE,THE
1508,The Taming of the Shrew,1,SHREW,SHREW
1508,The Taming of the Shrew,3,by,SHREW
1508,The Taming of the Shrew,3,William,SHREW
1508,The Taming of the Shrew,3,Shakespeare,SHREW
1508,The Taming of the Shrew,8,Dramatis,SHREW
1508,The Taming of the Shrew,8,Personae,SHREW
1508,The Taming of the Shrew,10,Persons,SHREW
1508,The Taming of the Shrew,10,in,SHREW
1508,The Taming of the Shrew,10,the,SHREW
1508,The Taming of the Shrew,10,Induction,SHREW
1508,The Taming of the Shrew,11,A,SHREW
1508,The Taming of the Shrew,11,LORD,LORD
1508,The Taming of the Shrew,12,CHRISTOPHER,CHRISTOPHER
1508,The Taming of the Shrew,12,SLY,SLY
1508,The Taming of the Shrew,12,a,SLY
1508,The Taming of the Shrew,12,tinker,SLY
1508,The Taming of the Shrew,13,HOSTESS,HOSTESS
1508,The Taming of the Shrew,14,PAGE,PAGE
1508,The Taming of the Shrew,15,PLAYERS,PLAYERS
1508,The Taming of the Shrew,16,HUNTSMEN,HUNTSMEN
1508,The Taming of the Shrew,17,SERVANTS,SERVANTS
1508,The Taming of the Shrew,19,BAPTISTA,BAPTISTA
1508,The Taming of the Shrew,19,MINOLA,MINOLA
1508,The Taming of the Shrew,19,a,MINOLA
1508,The Taming of the Shrew,19,rich,MINOLA
1508,The Taming of the Shrew,19,eman,MINOLA
1508,The Taming of the Shrew,19,of,MINOLA
1508,The Taming of the Shrew,19,Padua,MINOLA
1508,The Taming of the Shrew,20,VINCENTIO,VINCENTIO
1508,The Taming of the Shrew,20,an,VINCENTIO
1508,The Taming of the Shrew,20,old,VINCENTIO
1508,The Taming of the Shrew,20,gentleman,VINCENTIO
1508,The Taming of the Shrew,20,of,VINCENTIO
1508,The Taming of the Shrew,20,Pisa,VINCENTIO
1508,The Taming of the Shrew,21,LUCENTIO,LUCENTIO
1508,The Taming of the Shrew,21,son,LUCENTIO
1508,The Taming of the Shrew,21,to,LUCENTIO
1508,The Taming of the Shrew,21,Vincentio,LUCENTIO
1508,The Taming of the Shrew,21,in,LUCENTIO
1508,The Taming of the Shrew,21,love,LUCENTIO
1508,The Taming of the Shrew,21,with,LUCENTIO
1508,The Taming of the Shrew,21,Bianca,LUCENTIO
1508,The Taming of the Shrew,22,PETRUCHIO,PETRUCHIO
1508,The Taming of the Shrew,22,a,PETRUCHIO
1508,The Taming of the Shrew,22,gentleman,PETRUCHIO
1508,The Taming of the Shrew,22,of,PETRUCHIO
1508,The Taming of the Shrew,22,Verona,PETRUCHIO
1508,The Taming of the Shrew,22,suitor,PETRUCHIO
1508,The Taming of the Shrew,22,to,PETRUCHIO
1508,The Taming of the Shrew,22,Katherina,PETRUCHIO
1508,The Taming of the Shrew,24,Suitors,PETRUCHIO
1508,The Taming of the Shrew,24,to,PETRUCHIO
1508,The Taming of the Shrew,24,Bianca,PETRUCHIO
1508,The Taming of the Shrew,25,GREMIO,GREMIO
1508,The Taming of the Shrew,26,HORTENSIO,HORTENSIO
1508,The Taming of the Shrew,28,Servants,HORTENSIO
1508,The Taming of the Shrew,28,to,HORTENSIO
1508,The Taming of the Shrew,28,Lucentio,HORTENSIO
1508,The Taming of the Shrew,29,TRANIO,TRANIO
1508,The Taming of the Shrew,30,BIONDELLO,BIONDELLO
1508,The Taming of the Shrew,32,Servants,BIONDELLO
1508,The Taming of the Shrew,32,to,BIONDELLO
1508,The Taming of the Shrew,32,Petruchio,BIONDELLO
1508,The Taming of the Shrew,33,GRUMIO,GRUMIO
1508,The Taming of the Shrew,34,CURTIS,CURTIS
1508,The Taming of the Shrew,36,PEDANT,PEDANT
1508,The Taming of the Shrew,36,set,PEDANT
1508,The Taming of the Shrew,36,up,PEDANT
1508,The Taming of the Shrew,36,to,PEDANT
1508,The Taming of the Shrew,36,personate,PEDANT
1508,The Taming of the Shrew,36,Vincentio,PEDANT
1508,The Taming of the Shrew,38,Daughters,PEDANT
1508,The Taming of the Shrew,38,to,PEDANT
1508,The Taming of the Shrew,38,Baptista,PEDANT
1508,The Taming of the Shrew,39,KATHERINA,KATHERINA
1508,The Taming of the Shrew,39,the,KATHERINA
1508,The Taming of the Shrew,39,shrew,KATHERINA
1508,The Taming of the Shrew,40,BIANCA,BIANCA
1508,The Taming of the Shrew,42,WIDOW,WIDOW
1508,The Taming of the Shrew,44,Tailor,WIDOW
1508,The Taming of the Shrew,44,Haberdasher,WIDOW
1508,The Taming of the Shrew,44,and,WIDOW
1508,The Taming of the Shrew,44,Servants,WIDOW
1508,The Taming of the Shrew,44,attending,WIDOW
1508,The Taming of the Shrew,44,on,WIDOW
1508,The Taming of the Shrew,44,Baptista,WIDOW
1508,The Taming of the Shrew,44,and,WIDOW
1508,The Taming of the Shrew,45,Petruchio,WIDOW
1508,The Taming of the Shrew,49,SCENE,SCENE
1508,The Taming of the Shrew,49,Sometimes,SCENE
1508,The Taming of the Shrew,49,in,SCENE
1508,The Taming of the Shrew,49,Padua,SCENE
1508,The Taming of the Shrew,49,and,SCENE
1508,The Taming of the Shrew,49,sometimes,SCENE
1508,The Taming of the Shrew,49,in,SCENE
1508,The Taming of the Shrew,49,PETRUCHIO'S,PETRUCHIO'S
1508,The Taming of the Shrew,49,house,PETRUCHIO'S
1508,The Taming of the Shrew,49,in,PETRUCHIO'S
1508,The Taming of the Shrew,50,the,PETRUCHIO'S
1508,The Taming of the Shrew,50,country,PETRUCHIO'S
1508,The Taming of the Shrew,54,INDUCTION,INDUCTION
1508,The Taming of the Shrew,56,SCENE,SCENE
1508,The Taming of the Shrew,56,I,SCENE
1508,The Taming of the Shrew,56,Before,SCENE
1508,The Taming of the Shrew,56,an,SCENE
1508,The Taming of the Shrew,56,alehouse,SCENE
1508,The Taming of the Shrew,56,on,SCENE
1508,The Taming of the Shrew,56,a,SCENE
1508,The Taming of the Shrew,56,heath,SCENE
1508,The Taming of the Shrew,58,Enter,SCENE
1508,The Taming of the Shrew,58,HOSTESS,HOSTESS
1508,The Taming of the Shrew,58,and,HOSTESS
1508,The Taming of the Shrew,58,SLY,SLY
1508,The Taming of the Shrew,60,SLY,SLY
1508,The Taming of the Shrew,61,I'll,SLY
1508,The Taming of the Shrew,61,pheeze,SLY
1508,The Taming of the Shrew,61,you,SLY
1508,The Taming of the Shrew,61,in,SLY
1508,The Taming of the Shrew,61,faith,SLY
1508,The Taming of the Shrew,63,HOSTESS,HOSTESS
1508,The Taming of the Shrew,64,A,HOSTESS
1508,The Taming of the Shrew,64,pair,HOSTESS
1508,The Taming of the Shrew,64,of,HOSTESS
1508,The Taming of the Shrew,64,stocks,HOSTESS
1508,The Taming of the Shrew,64,you,HOSTESS
1508,The Taming of the Shrew,64,rogue,HOSTESS
1508,The Taming of the Shrew,66,SLY,SLY
1508,The Taming of the Shrew,67,Y'are,SLY
1508,The Taming of the Shrew,67,a,SLY
1508,The Taming of the Shrew,67,baggage,SLY
1508,The Taming of the Shrew,67,the,SLY
1508,The Taming of the Shrew,67,Slys,SLY
1508,The Taming of the Shrew,67,are,SLY
1508,The Taming of the Shrew,67,no,SLY
1508,The Taming of the Shrew,67,rogues,SLY
1508,The Taming of the Shrew,67,look,SLY
1508,The Taming of the Shrew,67,in,SLY
1508,The Taming of the Shrew,67,the,SLY
1508,The Taming of the Shrew,68,chronicles,SLY
1508,The Taming of the Shrew,68,we,SLY
1508,The Taming of the Shrew,68,came,SLY
1508,The Taming of the Shrew,68,in,SLY
1508,The Taming of the Shrew,68,with,SLY
1508,The Taming of the Shrew,68,Richard,SLY
1508,The Taming of the Shrew,68,Conqueror,SLY
1508,The Taming of the Shrew,68,Therefore,SLY
1508,The Taming of the Shrew,68,paucas,SLY
1508,The Taming of the Shrew,69,pallabris,SLY
1508,The Taming of the Shrew,69,let,SLY
1508,The Taming of the Shrew,69,the,SLY
1508,The Taming of the Shrew,69,world,SLY
1508,The Taming of the Shrew,69,slide,SLY
1508,The Taming of the Shrew,69,Sessa,SLY
1508,The Taming of the Shrew,71,HOSTESS,HOSTESS
1508,The Taming of the Shrew,72,You,HOSTESS
1508,The Taming of the Shrew,72,will,HOSTESS
1508,The Taming of the Shrew,72,not,HOSTESS
1508,The Taming of the Shrew,72,pay,HOSTESS
1508,The Taming of the Shrew,72,for,HOSTESS
1508,The Taming of the Shrew,72,the,HOSTESS
1508,The Taming of the Shrew,72,glasses,HOSTESS
1508,The Taming of the Shrew,72,you,HOSTESS
1508,The Taming of the Shrew,72,have,HOSTESS
1508,The Taming of the Shrew,72,burst,HOSTESS
1508,The Taming of the Shrew,74,SLY,SLY
1508,The Taming of the Shrew,75,No,SLY
1508,The Taming of the Shrew,75,not,SLY
1508,The Taming of the Shrew,75,a,SLY
1508,The Taming of the Shrew,75,denier,SLY
1508,The Taming of the Shrew,75,Go,SLY
1508,The Taming of the Shrew,75,by,SLY
1508,The Taming of the Shrew,75,Saint,SLY
1508,The Taming of the Shrew,75,Jeronimy,SLY
1508,The Taming of the Shrew,75,go,SLY
1508,The Taming of the Shrew,75,to,SLY
1508,The Taming of the Shrew,75,thy,SLY
1508,The Taming of the Shrew,75,cold,SLY
1508,The Taming of the Shrew,75,bed,SLY
1508,The Taming of the Shrew,76,and,SLY
1508,The Taming of the Shrew,76,warm,SLY
1508,The Taming of the Shrew,76,thee,SLY
1508,The Taming of the Shrew,78,HOSTESS,HOSTESS
1508,The Taming of the Shrew,79,I,HOSTESS
1508,The Taming of the Shrew,79,know,HOSTESS
1508,The Taming of the Shrew,79,my,HOSTESS
1508,The Taming of the Shrew,79,remedy,HOSTESS
1508,The Taming of the Shrew,79,I,HOSTESS
1508,The Taming of the Shrew,79,must,HOSTESS
1508,The Taming of the Shrew,79,go,HOSTESS
1508,The Taming of the Shrew,79,fetch,HOSTESS
1508,The Taming of the Shrew,79,the,HOSTESS
1508,The Taming of the Shrew,79,third,HOSTESS
1508,The Taming of the Shrew,79,borough,HOSTESS
1508,The Taming of the Shrew,81,Exit,HOSTESS
1508,The Taming of the Shrew,83,SLY,SLY
1508,The Taming of the Shrew,84,Third,SLY
1508,The Taming of the Shrew,84,or,SLY
1508,The Taming of the Shrew,84,fourth,SLY
1508,The Taming of the Shrew,84,or,SLY
1508,The Taming of the Shrew,84,fifth,SLY
1508,The Taming of the Shrew,84,borough,SLY
1508,The Taming of the Shrew,84,I'll,SLY
1508,The Taming of the Shrew,84,answer,SLY
1508,The Taming of the Shrew,84,him,SLY
1508,The Taming of the Shrew,84,by,SLY
1508,The Taming of the Shrew,84,law,SLY
1508,The Taming of the Shrew,85,I'll,SLY
1508,The Taming of the Shrew,85,not,SLY
1508,The Taming of the Shrew,85,budge,SLY
1508,The Taming of the Shrew,85,an,SLY
1508,The Taming of the Shrew,85,inch,SLY
1508,The Taming of the Shrew,85,boy,SLY
1508,The Taming of the Shrew,85,let,SLY
1508,The Taming of the Shrew,85,him,SLY
1508,The Taming of the Shrew,85,come,SLY
1508,The Taming of the Shrew,85,and,SLY
1508,The Taming of the Shrew,85,kindly,SLY
1508,The Taming of the Shrew,87,Lies,SLY
1508,The Taming of the Shrew,87,down,SLY
1508,The Taming of the Shrew,87,on,SLY
1508,The Taming of the Shrew,87,the,SLY
1508,The Taming of the Shrew,87,ground,SLY
1508,The Taming of the Shrew,87,and,SLY
1508,The Taming of the Shrew,87,falls,SLY
1508,The Taming of the Shrew,87,asleep,SLY
1508,The Taming of the Shrew,89,Horns,SLY
1508,The Taming of the Shrew,89,winded,SLY
1508,The Taming of the Shrew,89,Enter,SLY
1508,The Taming of the Shrew,89,a,SLY
1508,The Taming of the Shrew,89,LORD,LORD
1508,The Taming of the Shrew,89,from,LORD
1508,The Taming of the Shrew,89,hunting,LORD
1508,The Taming of the Shrew,89,with,LORD
1508,The Taming of the Shrew,89,Huntsmen,LORD
1508,The Taming of the Shrew,89,and,LORD
1508,The Taming of the Shrew,90,Servants,LORD
1508,The Taming of the Shrew,92,LORD,LORD
1508,The Taming of the Shrew,93,Huntsman,LORD
1508,The Taming of the Shrew,93,I,LORD
1508,The Taming of the Shrew,93,charge,LORD
1508,The Taming of the Shrew,93,thee,LORD
1508,The Taming of the Shrew,93,tender,LORD
1508,The Taming of the Shrew,93,well,LORD
1508,The Taming of the Shrew,93,my,LORD
1508,The Taming of the Shrew,93,hounds,LORD
1508,The Taming of the Shrew,94,Brach,LORD
1508,The Taming of the Shrew,94,Merriman,LORD
1508,The Taming of the Shrew,94,the,LORD
1508,The Taming of the Shrew,94,poor,LORD
1508,The Taming of the Shrew,94,cur,LORD
1508,The Taming of the Shrew,94,is,LORD
1508,The Taming of the Shrew,94,emboss'd,LORD
1508,The Taming of the Shrew,95,And,LORD
1508,The Taming of the Shrew,95,couple,LORD
1508,The Taming of the Shrew,95,Clowder,LORD
1508,The Taming of the Shrew,95,with,LORD
1508,The Taming of the Shrew,95,the,LORD
1508,The Taming of the Shrew,95,deep,LORD
1508,The Taming of the Shrew,95,mouth'd,LORD
1508,The Taming of the Shrew,95,brach,LORD
1508,The Taming of the Shrew,96,Saw'st,LORD
1508,The Taming of the Shrew,96,thou,LORD
1508,The Taming of the Shrew,96,not,LORD
1508,The Taming of the Shrew,96,boy,LORD
1508,The Taming of the Shrew,96,how,LORD
1508,The Taming of the Shrew,96,Silver,LORD
1508,The Taming of the Shrew,96,made,LORD
1508,The Taming of the Shrew,96,it,LORD
1508,The Taming of the Shrew,96,good,LORD
1508,The Taming of the Shrew,97,At,LORD
1508,The Taming of the Shrew,97,the,LORD
1508,The Taming of the Shrew,97,hedge,LORD
1508,The Taming of the Shrew,97,corner,LORD
1508,The Taming of the Shrew,97,in,LORD
1508,The Taming of the Shrew,97,the,LORD
1508,The Taming of the Shrew,97,coldest,LORD
1508,The Taming of the Shrew,97,fault,LORD
1508,The Taming of the Shrew,98,I,LORD
1508,The Taming of the Shrew,98,would,LORD
1508,The Taming of the Shrew,98,not,LORD
1508,The Taming of the Shrew,98,lose,LORD
1508,The Taming of the Shrew,98,the,LORD
1508,The Taming of the Shrew,98,dog,LORD
1508,The Taming of the Shrew,98,for,LORD
1508,The Taming of the Shrew,98,twenty,LORD
1508,The Taming of the Shrew,98,pound,LORD
1508,The Taming of the Shrew,100,FIRST,FIRST
1508,The Taming of the Shrew,100,HUNTSMAN,HUNTSMAN
1508,The Taming of the Shrew,101,Why,HUNTSMAN
1508,The Taming of the Shrew,101,Bellman,HUNTSMAN
1508,The Taming of the Shrew,101,is,HUNTSMAN
1508,The Taming of the Shrew,101,as,HUNTSMAN
1508,The Taming of the Shrew,101,good,HUNTSMAN
1508,The Taming of the Shrew,101,as,HUNTSMAN
1508,The Taming of the Shrew,101,he,HUNTSMAN
1508,The Taming of the Shrew,101,my,HUNTSMAN
1508,The Taming of the Shrew,101,lord,HUNTSMAN
1508,The Taming of the Shrew,102,He,HUNTSMAN
1508,The Taming of the Shrew,102,cried,HUNTSMAN
1508,The Taming of the Shrew,102,upon,HUNTSMAN
1508,The Taming of the Shrew,102,it,HUNTSMAN
1508,The Taming of the Shrew,102,at,HUNTSMAN
1508,The Taming of the Shrew,102,the,HUNTSMAN
1508,The Taming of the Shrew,102,merest,HUNTSMAN
1508,The Taming of the Shrew,102,loss,HUNTSMAN
1508,The Taming of the Shrew,103,And,HUNTSMAN
1508,The Taming of the Shrew,103,twice,HUNTSMAN
1508,The Taming of the Shrew,103,to,HUNTSMAN
1508,The Taming of the Shrew,103,day,HUNTSMAN
1508,The Taming of the Shrew,103,pick'd,HUNTSMAN
1508,The Taming of the Shrew,103,out,HUNTSMAN
1508,The Taming of the Shrew,103,the,HUNTSMAN
1508,The Taming of the Shrew,103,dullest,HUNTSMAN
1508,The Taming of the Shrew,103,scent,HUNTSMAN
1508,The Taming of the Shrew,104,Trust,HUNTSMAN
1508,The Taming of the Shrew,104,me,HUNTSMAN
1508,The Taming of the Shrew,104,I,HUNTSMAN
1508,The Taming of the Shrew,104,take,HUNTSMAN
1508,The Taming of the Shrew,104,him,HUNTSMAN
1508,The Taming of the Shrew,104,for,HUNTSMAN
1508,The Taming of the Shrew,104,the,HUNTSMAN
1508,The Taming of the Shrew,104,better,HUNTSMAN
1508,The Taming of the Shrew,104,dog,HUNTSMAN
1508,The Taming of the Shrew,106,LORD,LORD
1508,The Taming of the Shrew,107,Thou,LORD
1508,The Taming of the Shrew,107,art,LORD
1508,The Taming of the Shrew,107,a,LORD
1508,The Taming of the Shrew,107,fool,LORD
1508,The Taming of the Shrew,107,if,LORD
1508,The Taming of the Shrew,107,Echo,LORD
1508,The Taming of the Shrew,107,were,LORD
1508,The Taming of the Shrew,107,as,LORD
1508,The Taming of the Shrew,107,fleet,LORD
1508,The Taming of the Shrew,108,I,LORD
1508,The Taming of the Shrew,108,would,LORD
1508,The Taming of the Shrew,108,esteem,LORD
1508,The Taming of the Shrew,108,him,LORD
1508,The Taming of the Shrew,108,worth,LORD
1508,The Taming of the Shrew,108,a,LORD
1508,The Taming of the Shrew,108,dozen,LORD
1508,The Taming of the Shrew,108,such,LORD
1508,The Taming of the Shrew,109,But,LORD
1508,The Taming of the Shrew,109,sup,LORD
1508,The Taming of the Shrew,109,them,LORD
1508,The Taming of the Shrew,109,well,LORD
1508,The Taming of the Shrew,109,and,LORD
1508,The Taming of the Shrew,109,look,LORD
1508,The Taming of the Shrew,109,unto,LORD
1508,The Taming of the Shrew,109,them,LORD
1508,The Taming of the Shrew,109,all,LORD
1508,The Taming of the Shrew,110,To,LORD
1508,The Taming of the Shrew,110,morrow,LORD
1508,The Taming of the Shrew,110,I,LORD
1508,The Taming of the Shrew,110,intend,LORD
1508,The Taming of the Shrew,110,to,LORD
1508,The Taming of the Shrew,110,hunt,LORD
1508,The Taming of the Shrew,110,again,LORD
1508,The Taming of the Shrew,112,FIRST,FIRST
1508,The Taming of the Shrew,112,HUNTSMAN,HUNTSMAN
1508,The Taming of the Shrew,113,I,HUNTSMAN
1508,The Taming of the Shrew,113,will,HUNTSMAN
1508,The Taming of the Shrew,113,my,HUNTSMAN
1508,The Taming of the Shrew,113,lord,HUNTSMAN
1508,The Taming of the Shrew,115,LORD,LORD
1508,The Taming of the Shrew,116,Sees,LORD
1508,The Taming of the Shrew,116,Sly,LORD
1508,The Taming of the Shrew,116,What's,LORD
1508,The Taming of the Shrew,116,here,LORD
1508,The Taming of the Shrew,116,One,LORD
1508,The Taming of the Shrew,116,dead,LORD
1508,The Taming of the Shrew,116,or,LORD
1508,The Taming of the Shrew,116,drunk,LORD
1508,The Taming of the Shrew,117,See,LORD
1508,The Taming of the Shrew,117,doth,LORD
1508,The Taming of the Shrew,117,he,LORD
1508,The Taming of the Shrew,117,breathe,LORD
1508,The Taming of the Shrew,119,SECOND,SECOND
1508,The Taming of the Shrew,119,HUNTSMAN,HUNTSMAN
1508,The Taming of the Shrew,120,He,HUNTSMAN
1508,The Taming of the Shrew,120,breathes,HUNTSMAN
1508,The Taming of the Shrew,120,my,HUNTSMAN
1508,The Taming of the Shrew,120,lord,HUNTSMAN
1508,The Taming of the Shrew,120,Were,HUNTSMAN
1508,The Taming of the Shrew,120,he,HUNTSMAN
1508,The Taming of the Shrew,120,not,HUNTSMAN
1508,The Taming of the Shrew,120,warm'd,HUNTSMAN
1508,The Taming of the Shrew,120,with,HUNTSMAN
1508,The Taming of the Shrew,120,ale,HUNTSMAN
1508,The Taming of the Shrew,121,This,HUNTSMAN
1508,The Taming of the Shrew,121,were,HUNTSMAN
1508,The Taming of the Shrew,121,a,HUNTSMAN
1508,The Taming of the Shrew,121,bed,HUNTSMAN
1508,The Taming of the Shrew,121,but,HUNTSMAN
1508,The Taming of the Shrew,121,cold,HUNTSMAN
1508,The Taming of the Shrew,121,to,HUNTSMAN
1508,The Taming of the Shrew,121,sleep,HUNTSMAN
1508,The Taming of the Shrew,121,so,HUNTSMAN
1508,The Taming of the Shrew,121,soundly,HUNTSMAN
1508,The Taming of the Shrew,123,LORD,LORD
1508,The Taming of the Shrew,124,O,LORD
1508,The Taming of the Shrew,124,monstrous,LORD
1508,The Taming of the Shrew,124,beast,LORD
1508,The Taming of the Shrew,124,how,LORD
1508,The Taming of the Shrew,124,like,LORD
1508,The Taming of the Shrew,124,a,LORD
1508,The Taming of the Shrew,124,swine,LORD
1508,The Taming of the Shrew,124,he,LORD
1508,The Taming of the Shrew,124,lies,LORD
1508,The Taming of the Shrew,125,Grim,LORD
1508,The Taming of the Shrew,125,death,LORD
1508,The Taming of the Shrew,125,how,LORD
1508,The Taming of the Shrew,125,foul,LORD
1508,The Taming of the Shrew,125,and,LORD
1508,The Taming of the Shrew,125,loathsome,LORD
1508,The Taming of the Shrew,125,is,LORD
1508,The Taming of the Shrew,125,thine,LORD
1508,The Taming of the Shrew,125,image,LORD
1508,The Taming of the Shrew,126,Sirs,LORD
1508,The Taming of the Shrew,126,I,LORD
1508,The Taming of the Shrew,126,will,LORD
1508,The Taming of the Shrew,126,practise,LORD
1508,The Taming of the Shrew,126,on,LORD
1508,The Taming of the Shrew,126,this,LORD
1508,The Taming of the Shrew,126,drunken,LORD
1508,The Taming of the Shrew,126,man,LORD
1508,The Taming of the Shrew,127,What,LORD
1508,The Taming of the Shrew,127,think,LORD
1508,The Taming of the Shrew,127,you,LORD
1508,The Taming of the Shrew,127,if,LORD
1508,The Taming of the Shrew,127,he,LORD
1508,The Taming of the Shrew,127,were,LORD
1508,The Taming of the Shrew,127,convey'd,LORD
1508,The Taming of the Shrew,127,to,LORD
1508,The Taming of the Shrew,127,bed,LORD
1508,The Taming of the Shrew,128,Wrapp'd,LORD
1508,The Taming of the Shrew,128,in,LORD
1508,The Taming of the Shrew,128,sweet,LORD
1508,The Taming of the Shrew,128,clothes,LORD
1508,The Taming of the Shrew,128,rings,LORD
1508,The Taming of the Shrew,128,put,LORD
1508,The Taming of the Shrew,128,upon,LORD
1508,The Taming of the Shrew,128,his,LORD
1508,The Taming of the Shrew,128,fingers,LORD
1508,The Taming of the Shrew,129,A,LORD
1508,The Taming of the Shrew,129,most,LORD
1508,The Taming of the Shrew,129,delicious,LORD
1508,The Taming of the Shrew,129,banquet,LORD
1508,The Taming of the Shrew,129,by,LORD
1508,The Taming of the Shrew,129,his,LORD
1508,The Taming of the Shrew,129,bed,LORD
1508,The Taming of the Shrew,130,And,LORD
1508,The Taming of the Shrew,130,brave,LORD
1508,The Taming of the Shrew,130,attendants,LORD
1508,The Taming of the Shrew,130,near,LORD
1508,The Taming of the Shrew,130,him,LORD
1508,The Taming of the Shrew,130,when,LORD
1508,The Taming of the Shrew,130,he,LORD
1508,The Taming of the Shrew,130,wakes,LORD
1508,The Taming of the Shrew,131,Would,LORD
1508,The Taming of the Shrew,131,not,LORD
1508,The Taming of the Shrew,131,the,LORD
1508,The Taming of the Shrew,131,beggar,LORD
1508,The Taming of the Shrew,131,then,LORD
1508,The Taming of the Shrew,131,forget,LORD
1508,The Taming of the Shrew,131,himself,LORD
1508,The Taming of the Shrew,133,FIRST,FIRST
1508,The Taming of the Shrew,133,HUNTSMAN,HUNTSMAN
1508,The Taming of the Shrew,134,Believe,HUNTSMAN
1508,The Taming of the Shrew,134,me,HUNTSMAN
1508,The Taming of the Shrew,134,lord,HUNTSMAN
1508,The Taming of the Shrew,134,I,HUNTSMAN
1508,The Taming of the Shrew,134,think,HUNTSMAN
1508,The Taming of the Shrew,134,he,HUNTSMAN
1508,The Taming of the Shrew,134,cannot,HUNTSMAN
1508,The Taming of the Shrew,134,choose,HUNTSMAN
1508,The Taming of the Shrew,136,SECOND,SECOND
1508,The Taming of the Shrew,136,HUNTSMAN,HUNTSMAN
1508,The Taming of the Shrew,137,It,HUNTSMAN
1508,The Taming of the Shrew,137,would,HUNTSMAN
1508,The Taming of the Shrew,137,seem,HUNTSMAN
1508,The Taming of the Shrew,137,strange,HUNTSMAN
1508,The Taming of the Shrew,137,unto,HUNTSMAN
1508,The Taming of the Shrew,137,him,HUNTSMAN
1508,The Taming of the Shrew,137,when,HUNTSMAN
1508,The Taming of the Shrew,137,he,HUNTSMAN
1508,The Taming of the Shrew,137,wak'd,HUNTSMAN
1508,The Taming of the Shrew,139,LORD,LORD
1508,The Taming of the Shrew,140,Even,LORD
1508,The Taming of the Shrew,140,as,LORD
1508,The Taming of the Shrew,140,a,LORD
1508,The Taming of the Shrew,140,flattering,LORD
1508,The Taming of the Shrew,140,dream,LORD
1508,The Taming of the Shrew,140,or,LORD
1508,The Taming of the Shrew,140,worthless,LORD
1508,The Taming of the Shrew,140,fancy,LORD
1508,The Taming of the Shrew,141,Then,LORD
1508,The Taming of the Shrew,141,take,LORD
1508,The Taming of the Shrew,141,him,LORD
1508,The Taming of the Shrew,141,up,LORD
1508,The Taming of the Shrew,141,and,LORD
1508,The Taming of the Shrew,141,manage,LORD
1508,The Taming of the Shrew,141,well,LORD
1508,The Taming of the Shrew,141,the,LORD
1508,The Taming of the Shrew,141,jest,LORD
1508,The Taming of the Shrew,142,Carry,LORD
1508,The Taming of the Shrew,142,him,LORD
1508,The Taming of the Shrew,142,gently,LORD
1508,The Taming of the Shrew,142,to,LORD
1508,The Taming of the Shrew,142,my,LORD
1508,The Taming of the Shrew,142,fairest,LORD
1508,The Taming of the Shrew,142,chamber,LORD
1508,The Taming of the Shrew,143,And,LORD
1508,The Taming of the Shrew,143,hang,LORD
1508,The Taming of the Shrew,143,it,LORD
1508,The Taming of the Shrew,143,round,LORD
1508,The Taming of the Shrew,143,with,LORD
1508,The Taming of the Shrew,143,all,LORD
1508,The Taming of the Shrew,143,my,LORD
1508,The Taming of the Shrew,143,wanton,LORD
1508,The Taming of the Shrew,143,pictures,LORD
1508,The Taming of the Shrew,144,Balm,LORD
1508,The Taming of the Shrew,144,his,LORD
1508,The Taming of the Shrew,144,foul,LORD
1508,The Taming of the Shrew,144,head,LORD
1508,The Taming of the Shrew,144,in,LORD
1508,The Taming of the Shrew,144,warm,LORD
1508,The Taming of the Shrew,144,distilled,LORD
1508,The Taming of the Shrew,144,waters,LORD
1508,The Taming of the Shrew,145,And,LORD
1508,The Taming of the Shrew,145,burn,LORD
1508,The Taming of the Shrew,145,sweet,LORD
1508,The Taming of the Shrew,145,wood,LORD
1508,The Taming of the Shrew,145,to,LORD
1508,The Taming of the Shrew,145,make,LORD
1508,The Taming of the Shrew,145,the,LORD
1508,The Taming of the Shrew,145,lodging,LORD
1508,The Taming of the Shrew,145,sweet,LORD
1508,The Taming of the Shrew,146,Procure,LORD
1508,The Taming of the Shrew,146,me,LORD
1508,The Taming of the Shrew,146,music,LORD
1508,The Taming of the Shrew,146,ready,LORD
1508,The Taming of the Shrew,146,when,LORD
1508,The Taming of the Shrew,146,he,LORD
1508,The Taming of the Shrew,146,wakes,LORD
1508,The Taming of the Shrew,147,To,LORD
1508,The Taming of the Shrew,147,make,LORD
1508,The Taming of the Shrew,147,a,LORD
1508,The Taming of the Shrew,147,dulcet,LORD
1508,The Taming of the Shrew,147,and,LORD
1508,The Taming of the Shrew,147,a,LORD
1508,The Taming of the Shrew,147,heavenly,LORD
1508,The Taming of the Shrew,147,sound,LORD
1508,The Taming of the Shrew,148,And,LORD
1508,The Taming of the Shrew,148,if,LORD
1508,The Taming of the Shrew,148,he,LORD
1508,The Taming of the Shrew,148,chance,LORD
1508,The Taming of the Shrew,148,to,LORD
1508,The Taming of the Shrew,148,speak,LORD
1508,The Taming of the Shrew,148,be,LORD
1508,The Taming of the Shrew,148,ready,LORD
1508,The Taming of the Shrew,148,straight,LORD
1508,The Taming of the Shrew,149,And,LORD
1508,The Taming of the Shrew,149,with,LORD
1508,The Taming of the Shrew,149,a,LORD
